|clean_text|polarity|sentiment|created_at|id_str|user_location|screen_name|retweet_count|topic|followers
852|RT One Y por 60 al mes acceso al ERP para PYMES mejor valorado por sus clientes Increible|0.0|neutral|2020-01-08 12:05:33|1214880819250126851|MADRID,  ESPAÑA|juanstmadina|11|bankinter|0
853|Facebook con sede en California tiene su mayor base de usuarios en India Qui n deber a obtener los|-0.8|negative|2020-01-08 12:00:20|1214879506680471552|España|Bankinter|0|bankinter|59645
854|RT es no habeis cambiado 40 minutos de telefono para decir la empresa reparadora se pondra en co|0.0|neutral|2020-01-08 11:59:01|1214879173623320581|Madrid|arribastoni|2|bankinter|0
855|RT es grupo no cubre las reparaci n por da os el ctricos Cuando consigues contactar archivan|0.0|neutral|2020-01-08 11:57:57|1214878908065210368||Consumi34424543|21|bankinter|0
856|RT es no habeis cambiado 40 minutos de telefono para decir la empresa reparadora se pondra en co|0.0|neutral|2020-01-08 11:57:29|1214878787856404481||Consumi34424543|2|bankinter|0
857|es no habeis cambiado 40 minutos de telefono para decir la empresa reparadora se po|0.0|neutral|2020-01-08 11:57:00|1214878669656797186||Acalvo63|2|bankinter|0
858|Puedes presentarte a mejordirectivocyl20 hasta el pr ximo 2 4 Env anos tu candidatura a premiosdirectivos|0.0|neutral|2020-01-08 11:35:50|1214873342651621376||lalcaldeg|0|bankinter|0
859|Bankinter y otras muchas entidades han realizado una comercializaci n de los swaps masiva exagerada e indiscrimina|0.0|neutral|2020-01-08 11:35:03|1214873142830784512|"Bruselas | Madrid | Barcelona"|NavasCusi|0|bankinter|0
860|Y por 60 al mes acceso al ERP para PYMES mejor valorado por sus clientes Increible|0.0|neutral|2020-01-08 11:24:44|1214870547684904960|Madrid, Comunidad de Madrid|Expert_One_|11|bankinter|0
861|Para evitar que los intentos de fraude le afecten le facilitamos unos consejos tan tiles como sencillos|0.0|neutral|2020-01-08 10:55:05|1214863085216948225|España|Bankinter|0|bankinter|59645
862|Bankinter choca con los 6 80 euros|0.0|neutral|2020-01-08 10:42:02|1214859802595082240||FJRL65|0|bankinter|0
863|Bankinter choca con los 6 80 euros|0.0|neutral|2020-01-08 10:42:02|1214859802314018817|España|megabolsa|1|bankinter|0
864|Las gracias tenemos que d roslas a vosotros que trabaj is tan d|0.0|neutral|2020-01-08 10:21:46|1214854700065054720|España|Bankinter|0|bankinter|59645
865|El sector financiero obligados a cambiar el modo de operar cerrando m ltiples oficinas Bankinter uno de los Banco|0.0|neutral|2020-01-08 09:59:17|1214849043605536768|Huesca|jenato2|0|bankinter|0
866|Inviertes en Bolsa Descubre las acciones seleccionadas por el departamento de an lisis de Bankinter en sus carte|0.0|neutral|2020-01-08 09:55:43|1214848145068363778|Madrid|jlparras|0|bankinter|60
867|Conoce las calves que mover n los mercados esta semana de la mano de Ram n Forcada director de an lisis de Bankint|0.0|neutral|2020-01-08 09:54:01|1214847717349957632|Madrid|jlparras|0|bankinter|60
868|Inviertes en Bolsa Descubre las acciones seleccionadas por el departamento de an lisis de Bankinter en sus carte|0.0|neutral|2020-01-08 09:51:05|1214846980742172675||EmmaMontserrat1|0|bankinter|0
869|Muchas gracias por apoyar todas estas causas gra|0.0|neutral|2020-01-08 09:30:41|1214841846800830464|Madrid|aenilce|0|bankinter|0
870|El Departamento de An lisis de Bankinter se ala su Informe de Estrategia trimestral su previsi n del IPC en EE UU|0.0|neutral|2020-01-08 09:30:13|1214841728248754177|España|Bankinter|0|bankinter|59645
871|Buenos d as Zoe S claro Si accedes con tu usuario y contrase a gt pinchas en contratar gt Hipotecas y p|0.0|neutral|2020-01-08 09:26:41|1214840840528510976|España|Bankinter|0|bankinter|59645
872|es posible desde la banca m vil hacer la simulaci n de la contrataci n de un pr stamo hipotecario Gracias|0.0|neutral|2020-01-08 09:10:03|1214836652000055296||ZAlbear|0|bankinter|0
873|Pardo En ese caso por favor contacta con Banca Telef nica tu gestor u oficina para que puedan ver qu oc|0.0|neutral|2020-01-08 09:08:31|1214836266191196160|España|Bankinter|0|bankinter|59645
874|RT En tiempos en los que el brutalismo prevalec a Bankinter apostaba por la precisi n y la calidad Edificio Bankint|0.0|neutral|2020-01-08 09:01:33|1214834515539038208|Toledo, España|jafgaqt|18|bankinter|0
875|Lo hice hace casi un mes Me pod is indicar el tel fono al que llamar|0.0|neutral|2020-01-08 08:55:12|1214832917341462528|Málaga, España|Ismael_Pardo|0|bankinter|0
876|Inviertes en Bolsa Descubre las acciones seleccionadas por el departamento de an lisis de Bankinter en sus carte|0.0|neutral|2020-01-08 08:52:07|1214832140074070016||FranVegaSantana|0|bankinter|0
877|RT En tiempos en los que el brutalismo prevalec a Bankinter apostaba por la precisi n y la calidad Edificio Bankint|0.0|neutral|2020-01-08 08:49:32|1214831489394851840|Alcalá de Henares|ManuelRevilla57|18|bankinter|0
878|Agenda econ mica del d a La sesi n viene dominada por el ataque de Ir n a dos bases militares de EE UU en Irak|0.0|neutral|2020-01-08 08:47:53|1214831074934763520|España|Bankinter|0|bankinter|59645
879|RT Hemos incorporado Galp Hemos reducido en Arcelor mantenemos Acerinox Aumentamos en Audax Seguimos con Solaria Hemos|0.0|neutral|2020-01-08 08:45:29|1214830472242585601|María de Molina 39, Madrid|Metagestion|1|bankinter|0
880|Hemos incorporado Galp Hemos reducido en Arcelor mantenemos Acerinox Aumentamos en Audax Seguimos con Solaria|0.0|neutral|2020-01-08 08:45:01|1214830352893648897|España|CriadoSusana|1|bankinter|0
881|En tiempos en los que el brutalismo prevalec a Bankinter apostaba por la precisi n y la calidad Edificio Ba|0.0|neutral|2020-01-08 08:43:05|1214829867444912129|Barcelona|ConstrumatBCN|18|bankinter|0
882|Los hipotecados que est n pagando un pr stamo a inter s variable y referenciado al eur bor est n de enhorabuena Ya|0.0|neutral|2020-01-08 08:30:11|1214826622437728257|Barcelona, España|TuCreditOH|0|bankinter|0
883|Pardo Ismael suele tardar un par de d as h biles desde que te abres la cuenta Te recomendamos que te pong|0.0|neutral|2020-01-08 08:27:12|1214825868163526657|España|Bankinter|0|bankinter|59645
884|Inviertes en Bolsa Descubre las acciones seleccionadas por el departamento de an lisis de Bankinter en sus carte|0.0|neutral|2020-01-08 08:19:14|1214823867178508289||RafaZamora64|0|bankinter|0
885|Usted no compre viviendas en hipoteca nada arriesgue su dinero en propiedades en litigio 8 de cada diez propiedad|0.0|neutral|2020-01-08 23:58:39|1215060277433176064|CDMX.|josemilenio|0|hipoteca|0
886|najarro Rta mi nica|0.0|neutral|2020-01-08 23:52:29|1215058726299807747||gomezpedreiraf|0|hipoteca|0
887|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-08 23:51:49|1215058558229852160|madrid|direnita|1739|hipoteca|0
888|RT l mite con mis gastos de P liza de Seguro M dico Hipoteca Escuela y Donaciones as que recibo el 10 de descuento y pago en|0.0|neutral|2020-01-08 23:51:27|1215058465061625856|México|Tecpanero|33|hipoteca|0
889|RT Abafi Gastos hipotecarios prescribe la acci n de reclamaci n de cantidad AbogadosAbafi hipoteca Gas|0.0|neutral|2020-01-08 23:47:57|1215057584119599105|Rascón, 22 Entreplanta HUELVA|zamora_angulo|6|hipoteca|0
890|RT Mx Esta mansi n cuenta con 3 mil 500 metros cuadrados de espacio habitable 12 habitaciones 21 ba os tres cocinas una|0.0|neutral|2020-01-08 23:46:42|1215057271274606592|Tabasco, México|bouchot_roberto|6|hipoteca|0
891|Esta mansi n cuenta con 3 mil 500 metros cuadrados de espacio habitable 12 habitaciones 21 ba os tres cocinas|0.0|neutral|2020-01-08 23:45:00|1215056840976818176|México|ElFinanciero_Mx|6|hipoteca|0
892|RT Suponed que tuvi rais una relaci n a distancia con una persona Esa distancia es un asco de modo que uno de los dos se t|0.0|neutral|2020-01-08 23:42:24|1215056189173661697||huertaff|6|hipoteca|0
893|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-08 23:42:02|1215056093975580674||martos_dolores|1739|hipoteca|0
894|RT Joder Cari En un a o nos quitamos la Hipoteca Y al siguiente nos compramos el chalet en la playa SiSePuede|0.0|neutral|2020-01-08 23:41:41|1215056006603997184||pilarmartinfri1|4|hipoteca|2336
895|RT Avui he sabut q els mesos en q no trobava llogater pel pis d Gr cia mentre jo treballava i vivia ja a Alemanya he d pagar|0.0|neutral|2020-01-08 23:38:34|1215055224722857986|Sabadell, Vallès, Catalunya|guifre2053|11|hipoteca|0
896|RT Pablo Iglesias en realitat el catal Pau Blai Esgl sies va plorar ahir al Congr s dels Diputats No s la primera vegada|0.0|neutral|2020-01-08 23:36:42|1215054754847563776||D_Zap9|39|hipoteca|0
897|RT Con Franco uno se compraba una casa con letras no hipoteca a 8 a os y hac a falta solo 1 sueldo familiar A|0.375|positive|2020-01-08 23:36:37|1215054733192286208|Roma|RaulFilosof|9|hipoteca|1183
898|L dos ministr ya se van a poder quitar la hipoteca en unos pocos a os Y pensar que cre a que era tonto|0.0|neutral|2020-01-08 23:35:38|1215054486680547328|Almuñécar, Andalucía|valerotiburon|0|hipoteca|0
899|RT l mite con mis gastos de P liza de Seguro M dico Hipoteca Escuela y Donaciones as que recibo el 10 de descuento y pago en|0.0|neutral|2020-01-08 23:35:28|1215054443001122816|México, USA|mexinmi|33|hipoteca|0
900|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-08 23:35:14|1215054386185089025|Madrid y Lanzarote|lopezsocas|1739|hipoteca|0
901|RT l mite con mis gastos de P liza de Seguro M dico Hipoteca Escuela y Donaciones as que recibo el 10 de descuento y pago en|0.0|neutral|2020-01-08 23:34:04|1215054092114022401||manuela01211964|33|hipoteca|0
902|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 23:32:22|1215053662839549952|Ciudad Real|jesusbarbarom|711|hipoteca|0
903|RT Avui he sabut q els mesos en q no trobava llogater pel pis d Gr cia mentre jo treballava i vivia ja a Alemanya he d pagar|0.0|neutral|2020-01-08 23:32:01|1215053573249282051|Barcelona|JordiTruno|11|hipoteca|0
904|uva No perd s nada Si pusiste tus ahorros 50 mil d lares y el ba|0.0|neutral|2020-01-08 23:25:39|1215051973973639173||sharescamp|0|hipoteca|0
905|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-08 23:25:06|1215051832868974597||AntojosdeClara|1739|hipoteca|0
906|El vaso era de ginebra pura y antes se meti alguna que otra hipoteca a plazo fijo hace m s mohines que Alonso Caparr s|0.0|neutral|2020-01-08 23:24:37|1215051713008349185||CabesaDevaca|0|hipoteca|0
907|RT Ha dicho de primera vivienda Cambios ha habido pero yo me fui de ese banco porque hab a comisi|0.0|neutral|2020-01-08 23:24:01|1215051563103854593||pipodegirasol|2|hipoteca|0
908|RT Es importante se alar que la Hipoteca Acu cuola incluida en el Proyecto de LeyAcuiculturaYPesca es una figura importa|0.0|neutral|2020-01-08 23:22:31|1215051183674527745|Junin, Ecuador|Vanebravo17|10|hipoteca|0
909|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-08 23:20:43|1215050732463906821|Madrid|Rikkespain|1739|hipoteca|0
910|Puedes ir comprando el polo del salvador y ayudar a pagar mi hipoteca digo al club|0.0|neutral|2020-01-08 23:19:43|1215050480440705025||AlsonsoGarciaM|0|hipoteca|0
911|RT WALTER GUTI RREZ ELEGIDO DEFENSOR DEL PUEBLO POR LA MAFIA CONGRESAL FUJIAPRISTA VIOLANDO LA LEY ORG NICA D LA DEFENSOR|0.0|neutral|2020-01-08 23:19:36|1215050448589049856||grl2004|7|hipoteca|0
912|069 dije el wifi por decir algo puedo decir hipoteca alquiler luz agua com|0.0|neutral|2020-01-08 23:19:22|1215050393425674245|Comunidad de Madrid, España|Eclipselunar99|0|hipoteca|0
913|RT m Impacto sobre la hipoteca y los deshaucios de mucha gente incluso ni os y ni as|0.0|neutral|2020-01-08 23:17:17|1215049867866845190||bubualberto|1|hipoteca|0
914|RT 3 Si a m me aseguran el pago de mi hipoteca durante el resto de mi vida tambi n lloro y eso que y|0.0|neutral|2020-01-08 23:17:15|1215049858773635072|Los Angeles|mipsicoanalisis|1|hipoteca|0
915|RT pacheco Bueno su despido no fue una tragedia no perd a la hipoteca no dejaba de pagar la electricidad no dejab|0.0|neutral|2020-01-08 23:15:49|1215049498558377985|Castilla-La Mancha|manxacb17|2|hipoteca|0
916|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 23:15:23|1215049390546653187|Tierra Nueva, San Luis Potosí|juanpedromateo2|711|hipoteca|0
917|RT Ha dicho de primera vivienda Cambios ha habido pero yo me fui de ese banco porque hab a comisi|0.0|neutral|2020-01-08 23:15:00|1215049293368872960|A Coruña|agarciaportela|2|hipoteca|0
918|RT Cuando conectan con los ganadores de la loter a de navidad y salen los t picos que se hab an hipotecado hasta las cejas y|0.0|neutral|2020-01-08 23:14:43|1215049219528122371||Elagrimensor1|1739|hipoteca|0
919|RT A m me parece vergonzoso hacer viajes con gente que hecha de su casa a gente que no puede pagar la hipoteca y|0.0|neutral|2020-01-08 23:14:15|1215049102024749058|Castilla-La Mancha|manxacb17|5|hipoteca|0
920|Ha dicho de primera vivienda Cambios ha habido pero yo me fui de ese banco porque hab|0.0|neutral|2020-01-08 23:13:03|1215048800370352128|Extremadura - Euskadi |Malales55|2|hipoteca|0
921|Montero El M todo Pablo e Irene como pagar una hipoteca en 4 d as sin dar un puto palo al agua SiSePuede|0.0|neutral|2020-01-08 23:12:42|1215048715003736064||medicina_tu|0|hipoteca|0
922|RT Ahora que vamos despacio ahora que vamos despacio os van a subir el sueldo tralara Os van a bajar el alquiler tratar o|0.0|neutral|2020-01-08 23:11:52|1215048502218235904||MartadeOlano|2|hipoteca|0
923|RT Van a acabar con el planeta y yo no he terminado de pagar la hipoteca me preocupa que esos hp s del Banco me declaren|0.0|neutral|2020-01-08 23:10:51|1215048249805025280|Cali, Colombia|jhonglo1|2|hipoteca|0
924|Pidieron una hipoteca no se que esperaban|0.0|neutral|2020-01-08 23:10:16|1215048102731833346|Rosario, Argentina|lagharta_|0|hipoteca|0
925|RT Cari entonces ya somos casta S cari s Cinco a os nos ha costao Ya tenemos el casopl n de m s de medio mill|0.0|neutral|2020-01-08 23:08:48|1215047732748046336|Madrid España|Marta93616887|399|hipoteca|0
926|m Impacto sobre la hipoteca y los deshaucios de mucha gente incluso ni os y ni|0.0|neutral|2020-01-08 23:07:26|1215047387745529856|Madrid|marianalvarezma|1|hipoteca|0
927|El problema no es de los bancos Ni del sistema el pr|0.0|neutral|2020-01-08 23:06:58|1215047270019805184||gomezpedreiraf|0|hipoteca|0
928|RT es Recuerda si vas a suscribir una hipoteca tienes a tu disposici n el Registro de Condiciones Generales de la Contrata|0.0|neutral|2020-01-08 23:06:18|1215047102050578432||mjcperezm|18|hipoteca|0
929|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 23:05:17|1215046849108828166|Barcelona y alrededor, España|markaitz|711|hipoteca|0
930|RT Joder con los Ceacescu Marido y esposa Ministros de una tacada Urge alimentar tres bocas y amortizar la hipoteca de|0.0|neutral|2020-01-08 23:04:10|1215046567658512384||mergonba|4|hipoteca|0
931|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 23:03:15|1215046336967585792||Car_Calab|711|hipoteca|0
932|RT A m me parece vergonzoso hacer viajes con gente que hecha de su casa a gente que no puede pagar la hipoteca y|0.0|neutral|2020-01-08 23:01:48|1215045971740188673||FlorenUnico|5|hipoteca|0
933|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 23:01:46|1215045960440610816||guadajosemanuel|711|hipoteca|0
934|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 23:00:43|1215045699164831744|caracas venezuela|annicuter|711|hipoteca|0
935|RT garcia No lo pillas Igualdad donde entre yo entras t y as pagamos antes la hipoteca|0.0|neutral|2020-01-08 22:57:40|1215044931498192897|rivasvaciamadrid-madrid|pivonesplatefc|12|hipoteca|0
936|RT A m me parece vergonzoso hacer viajes con gente que hecha de su casa a gente que no puede pagar la hipoteca y|0.0|neutral|2020-01-08 22:57:31|1215044894156300288||pipodegirasol|5|hipoteca|0
937|RT V DEO en sobre Pablo Iglesias e Irene Montero Churri en un a o nos quitamos la hipo|0.0|neutral|2020-01-08 22:57:16|1215044828129628160||LupeRodriguezL|15|hipoteca|0
938|RT pacheco Bueno su despido no fue una tragedia no perd a la hipoteca no dejaba de pagar la electricidad no dejab|0.0|neutral|2020-01-08 22:56:21|1215044600827731968||pipodegirasol|2|hipoteca|0
939|Corte entero Yo creo que lo que lleva ella si que va cortado Hipo|0.0|neutral|2020-01-08 22:56:08|1215044545316118528||JordiForty|1|hipoteca|0
940|Probablemente sea una verdad a medias Igual es un desahucio del Popular Banesto o Pastor que ahora|0.6|positive|2020-01-08 22:55:50|1215044469667639296||EsAbascal|0|hipoteca|526
941|en fin la hipoteca|0.0|neutral|2020-01-08 22:54:54|1215044236028059648|bot made by @transj0lras|enfinbot|0|hipoteca|0
942|RT Nos quitamos la hipoteca en un a o cari|0.0|neutral|2020-01-08 22:53:14|1215043816304136198|Madrid, Comunidad de Madrid|vitomontero|711|hipoteca|0
